"","Open","High","Low","Close","Volume"
"2010-03-19",29.9884,30.3335,29.6528,29.9501,13601623
"2010-03-22",29.748699,30.103399,29.5282,29.9884,9019499
"2010-03-23",30.0459,30.1418,29.7679,29.997999,6104994
"2010-03-24",29.911699,30.0651,29.7679,29.9596,6792848
"2010-03-25",30.0651,30.3239,29.9021,29.9405,8854319
"2010-03-26",29.9021,30.4198,29.7775,30.199301,7234970
"2010-03-29",30.3239,30.429399,30.122601,30.2568,6522636
"2010-03-30",30.3431,30.438999,29.911699,30.093901,11299128
"2010-03-31",29.8925,30.1322,29.6528,29.9788,7524319
"2010-04-01",30.122601,30.2377,29.748699,30.113001,9532209
"2010-04-05",30.093901,30.601999,29.9405,30.5828,7300457
"2010-04-06",30.352699,30.7218,30.275999,30.6691,6275954
"2010-04-07",30.4965,30.956699,30.4102,30.7649,12847760
"2010-04-08",30.477301,30.9855,30.285601,30.870399,10183473
"2010-04-09",30.9184,31.5707,30.7985,31.2827,7753363
"2010-04-12",31.4265,31.4265,31.0909,31.3498,5912174
"2010-04-13",31.330601,31.579901,31.253901,31.416901,7244628
"2010-04-14",30.812901,31.5128,30.688299,31.5128,9165251
"2010-04-15",31.330601,31.6661,31.253901,31.5319,7245138
"2010-04-16",31.4648,31.7332,31.320999,31.6374,16003771
"2010-04-19",31.675699,31.7908,31.071699,31.3594,11795460
"2010-04-20",31.608601,32.097599,31.493601,31.8004,11548337
"2010-04-21",31.7428,31.8195,31.4361,31.7141,9794101
"2010-04-22",31.311399,31.944201,30.975901,31.8771,13557032
"2010-04-23",31.7428,31.9825,31.483999,31.771601,8303640
"2010-04-26",31.675699,32.3564,31.579901,32.126301,9813018
"2010-04-27",31.8291,32.040001,31.205999,31.320999,10787789
"2010-04-28",31.579901,31.8195,31.1388,31.694901,8745863
"2010-04-29",32.030399,32.3372,31.8195,32.0784,8200274
"2010-04-30",32.241402,32.6632,31.5319,31.7141,9978993
"2010-05-03",31.8195,32.615299,31.771601,32.480999,6678741
"2010-05-04",32.011299,32.2701,31.3018,31.320999,13180690
"2010-05-05",31.0334,31.244301,30.4102,30.563601,17249285
"2010-05-06",30.2472,30.563601,27.2561,29.6241,16528929
"2010-05-07",29.4419,29.9788,28.588699,29.0009,15061675
"2010-05-10",30.036301,30.975901,29.868601,30.189699,13583425
"2010-05-11",29.9021,30.6691,29.758301,30.180099,7601770
"2010-05-12",30.1418,30.4678,29.8062,30.2377,8797748
"2010-05-13",30.2568,30.362301,29.834999,29.8734,8744314
"2010-05-14",29.758301,29.8734,29.115999,29.2981,12765888
"2010-05-17",29.4324,29.5618,28.713301,29.3652,7497518
"2010-05-18",29.3269,29.7439,29.192699,29.3533,13435993
"2010-05-19",29.144699,29.6912,28.8571,29.489901,15749974
"2010-05-20",28.866699,29.384399,28.511999,28.511999,16293048
"2010-05-21",27.8888,28.9338,27.8792,28.8379,12444390
"2010-05-24",28.627001,29.115999,28.4832,28.5408,6884150
"2010-05-25",27.908001,28.588699,27.2848,28.5599,12749119
"2010-05-26",28.444901,28.9818,28.1285,28.310699,13059623
"2010-05-27",28.7229,29.7008,28.7181,29.662399,9435463
"2010-05-28",29.643299,30.3815,29.3461,29.7104,13354728
"2010-06-01",29.317301,29.9021,28.9051,28.9338,9998879
"2010-06-02",29.144699,29.7871,29.0009,29.7871,9748803
"2010-06-03",29.9501,30.0555,29.719999,30.007601,7488324
"2010-06-04",29.5186,29.7008,28.991301,29.202299,13742860
"2010-06-07",29.307699,29.556999,29.0585,29.144699,13161602
"2010-06-08",29.0776,29.2502,28.4832,28.952999,11474236
"2010-06-09",29.202299,29.719999,28.8571,29.0009,10572125
"2010-06-10",29.6241,30.2472,29.4515,30.2377,7996419
"2010-06-11",29.9021,30.266399,29.695999,30.2281,5363775
"2010-06-14",30.611601,30.7554,30.2089,30.275999,5188239
"2010-06-15",30.5828,31.6565,30.4678,31.6374,10066853
"2010-06-16",31.4744,31.5415,31.1772,31.445601,7408514
"2010-06-17",31.646999,31.694901,31.234699,31.675699,6435244
"2010-06-18",31.7908,31.944201,31.503201,31.599001,7876910
"2010-06-21",32.011299,32.099899,31.0909,31.1964,9828994
"2010-06-22",31.2922,31.503201,30.2089,30.2472,11958549
"2010-06-23",30.160999,30.726601,30.093901,30.515699,7300973
"2010-06-24",30.266399,30.352699,29.4995,29.566601,8091796
"2010-06-25",29.643299,29.7391,29.192699,29.489901,14814528
"2010-06-28",29.719999,29.8542,29.2118,29.2502,7457756
"2010-06-29",28.598301,28.9722,28.147699,28.4065,10888292
"2010-06-30",28.2915,28.521601,27.620399,27.716299,9148950
"2010-07-01",27.6779,27.9272,27.064301,27.3328,10897237
"2010-07-02",27.4286,27.5868,26.9541,27.035601,8267108
"2010-07-06",27.2561,27.582001,26.8342,27.0548,7231734
"2010-07-07",27.025999,27.984699,26.872601,27.917601,13586269
"2010-07-08",28.157301,28.435301,27.9464,28.3778,6057017
"2010-07-09",28.4736,28.9818,28.425699,28.943399,6109924
"2010-07-12",28.799601,28.9722,28.5312,28.8571,4716945
"2010-07-13",29.115999,29.758301,29.068001,29.643299,6720453
"2010-07-14",29.470699,29.6049,28.943399,29.1831,7723485
"2010-07-15",29.2118,29.384399,28.9242,29.3365,9580355
"2010-07-16",29.0872,29.3461,28.2819,28.310699,9413557
"2010-07-19",28.3298,28.8955,28.3298,28.8379,7862725
"2010-07-20",28.425699,29.039301,28.4065,29.029699,7482567
"2010-07-21",29.1064,29.135201,28.272301,28.3969,6188879
"2010-07-22",28.7229,29.633699,28.7229,29.5378,6558587
"2010-07-23",29.4419,30.189699,29.4419,30.074699,5675579
"2010-07-26",30.0172,30.5732,30.0172,30.448601,5353664
"2010-07-27",30.5924,30.664301,30.0459,30.4102,4569519
"2010-07-28",30.4006,30.630699,29.921301,29.9788,8372387
"2010-07-29",30.113001,30.8608,29.6241,29.9692,6019153
"2010-07-30",29.7104,30.352699,29.470699,30.160999,4902818
"2010-08-02",30.5445,31.3018,30.525299,31.1868,6348196
"2010-08-03",31.0334,31.1388,30.554001,31.0238,5921131
"2010-08-04",31.589399,31.857901,30.9184,31.129299,9603078
"2010-08-05",30.870399,31.579901,30.8417,31.5319,7115711
"2010-08-06",31.129299,31.483999,30.640301,31.0238,5442696
"2010-08-09",31.167601,31.311399,30.956699,31.253901,3677359
"2010-08-10",30.9855,31.1388,30.563601,30.688299,9672122
"2010-08-11",30.285601,30.688299,29.7679,29.8062,5560283
"2010-08-12",29.317301,29.6145,29.1735,29.5186,6177092
"2010-08-13",29.3461,29.748699,29.2502,29.5378,4238899
"2010-08-16",29.317301,29.6912,29.068001,29.4324,3397997
"2010-08-17",29.6528,30.007601,29.5282,29.6912,4975420
"2010-08-18",29.6241,30.352699,29.4515,30.103399,4991223
"2010-08-19",29.8925,29.9501,29.2502,29.393999,7458333
"2010-08-20",29.115999,29.307699,28.751699,29.0585,6438301
"2010-08-23",29.2981,29.5186,28.8092,28.866699,4937849
"2010-08-24",28.4641,28.991301,28.358601,28.5791,7008722
"2010-08-25",28.339399,28.8955,28.3011,28.7229,5393091
"2010-08-26",28.7612,29.077499,28.4641,28.674999,5553395
"2010-08-27",28.8284,29.115999,28.2435,29.068001,5084493
"2010-08-30",28.9818,29.1064,28.3202,28.349001,5395841
"2010-08-31",28.157301,28.8284,28.003901,28.7421,7639009
"2010-09-01",29.0776,29.758301,29.039301,29.489901,7986807
"2010-09-02",29.643299,30.122601,29.5762,30.103399,4447644
"2010-09-03",30.1322,30.563601,30.007601,30.4102,4456594
"2010-09-07",30.2089,30.352699,29.4995,29.556999,5017550
"2010-09-08",29.3652,29.8638,29.2694,29.719999,4893706
"2010-09-09",30.093901,30.189699,29.6528,29.7391,4145586
"2010-09-10",29.7104,30.611601,29.7104,30.4678,7089136
"2010-09-13",30.688299,30.8992,30.3335,30.5828,4192146
"2010-09-14",30.4965,30.6499,30.2377,30.4869,4883058
"2010-09-15",30.4198,30.5828,30.2089,30.438999,4282691
"2010-09-16",30.3815,30.3911,29.9501,30.113001,4515489
"2010-09-17",30.2377,30.563601,29.9261,29.9501,8356494
"2010-09-20",30.084299,30.678699,29.9788,30.5924,5061107
"2010-09-21",30.515699,30.678699,30.285601,30.5445,4824826
"2010-09-22",30.640301,30.9184,29.8638,29.9596,7756824
"2010-09-23",29.7008,29.9405,29.3652,29.489901,10489827
"2010-09-24",29.834999,30.266399,29.834999,30.074699,7603943
"2010-09-27",30.0459,30.113001,29.6145,29.643299,8112632
"2010-09-28",29.911699,29.911699,29.1831,29.6912,13616622
"2010-09-29",29.4324,29.643299,29.1735,29.4228,9564321
"2010-09-30",29.5186,29.7679,29.1639,29.384399,8745836
"2010-10-01",29.700701,29.700701,29.115999,29.3461,9638760
"2010-10-04",29.2885,29.480301,28.8092,28.9146,6770948
"2010-10-05",29.1064,29.4228,28.943399,29.3365,12058060
"2010-10-06",29.2694,29.3269,28.8092,29.0201,8159041
"2010-10-07",29.2598,29.633699,29.0968,29.5186,7351259
"2010-10-08",29.5091,30.113001,29.2502,30.0172,7361523
"2010-10-11",30.103399,30.2472,29.9692,30.1514,5492317
"2010-10-12",30.113001,30.113001,29.566601,29.7871,12516481
"2010-10-13",29.911699,30.2952,29.748699,30.189699,13260497
"2010-10-14",30.2185,30.295099,29.8638,30.113001,8167070
"2010-10-15",30.2377,30.5061,29.9405,30.477301,9774778
"2010-10-18",30.4965,30.5061,29.9021,30.4198,6149157
"2010-10-19",30.122601,30.266399,29.748699,29.911699,9670942
"2010-10-20",29.9501,30.601999,29.930901,30.4006,6248743
"2010-10-21",30.534901,30.8225,30.2568,30.5061,6663774
"2010-10-22",30.477301,30.4869,30.122601,30.2185,8893208
"2010-10-25",30.438999,30.678699,30.285601,30.3335,7350771
"2010-10-26",30.1322,30.422199,29.8829,30.180099,7575768
"2010-10-27",30.0268,30.189699,29.585699,30.1514,9147242
"2010-10-28",30.429399,31.205999,30.285601,31.0238,12780647
"2010-10-29",31.0142,31.320999,30.879999,31.167601,7616354
"2010-11-01",31.2251,31.5415,30.7889,30.995001,5176731
"2010-11-02",31.158001,31.407301,31.0334,31.071699,9271764
"2010-11-03",30.534901,31.0238,30.189699,30.7458,13361100
"2010-11-04",31.1101,31.1388,30.103399,30.448601,14588554
"2010-11-05",30.438999,30.623501,29.9405,30.0459,9317164
"2010-11-08",30.0459,30.2952,29.911699,30.2185,5657314
"2010-11-09",30.2185,30.793699,30.180099,30.5061,9658131
"2010-11-10",30.5445,30.601999,30.160999,30.601999,6703530
"2010-11-11",30.2952,30.534901,29.7295,29.8158,10261147
"2010-11-12",29.6912,30.084299,29.278999,29.470699,7088283
"2010-11-15",29.633699,29.7295,29.2118,29.2502,5322151
"2010-11-16",28.943399,29.480301,28.8955,29.278999,9271981
"2010-11-17",29.384399,29.5378,29.1831,29.278999,5085034
"2010-11-18",29.4515,29.6049,29.135201,29.2502,14342473
"2010-11-19",29.278999,29.4995,29.0105,29.489901,13669697
"2010-11-22",29.3461,29.556999,29.135201,29.5474,13092340
"2010-11-23",29.2885,29.2885,28.3874,28.6366,13529430
"2010-11-24",28.780399,29.135201,28.6558,29.115999,7297303
"2010-11-26",28.6558,29.1064,28.627001,29.0585,3598464
"2010-11-29",28.876301,28.9338,28.425699,28.6654,6321487
"2010-11-30",28.3778,28.6366,28.2052,28.272301,8400791
"2010-12-01",28.6654,29.125601,28.6558,28.962601,10768454
"2010-12-02",28.991301,29.393999,28.943399,29.1831,6946854
"2010-12-03",29.135201,29.5091,29.0585,29.3748,6267828
"2010-12-06",29.2694,29.9021,29.115999,29.8158,6906625
"2010-12-07",30.103399,30.3911,29.911699,29.911699,10371999
"2010-12-08",29.8734,30.2185,29.8542,30.113001,6047809
"2010-12-09",30.199301,30.4016,29.931,30.093901,6466571
"2010-12-10",30.2281,30.4965,30.2281,30.477301,5974647
"2010-12-13",30.5061,30.678699,30.275999,30.3239,7700835
"2010-12-14",30.4102,30.477301,30.1322,30.1705,7840315
"2010-12-15",30.1418,30.3911,29.9788,30.0555,9401767
"2010-12-16",30.1322,30.2377,29.844601,29.9596,5399227
"2010-12-17",29.9021,30.2377,29.719999,30.2089,9756344
"2010-12-20",30.1322,30.491699,30.074699,30.3431,3871596
"2010-12-21",30.3911,30.5732,30.2952,30.525299,4024508
"2010-12-22",30.4965,30.966299,30.4869,30.9375,5968468
"2010-12-23",30.8321,30.9855,30.707399,30.975901,5244108
"2010-12-27",30.803301,31.062099,30.7841,30.9375,4014030
"2010-12-28",30.9375,31.0142,30.7554,30.8992,2887072
"2010-12-29",30.8321,31.0334,30.678699,30.678699,3515182
"2010-12-30",30.6499,30.879999,30.554001,30.7458,2663366
"2010-12-31",30.688299,31.0382,30.640301,30.8417,3216829
"2011-01-03",30.956699,31.158001,30.879999,31.052601,6946167
"2011-01-04",31.062099,31.6278,30.870399,31.599001,6712141
"2011-01-05",31.560699,31.8195,31.320999,31.8004,10316929
"2011-01-06",31.761999,32.040001,31.560699,31.8962,16973840
"2011-01-07",31.6182,32.212601,31.6182,31.924999,10508760
"2011-01-10",31.761999,31.9681,31.6374,31.9058,10757272
"2011-01-11",32.107201,32.366001,32.001701,32.088001,10936298
"2011-01-12",32.346802,32.634399,32.222198,32.298901,8077313
"2011-01-13",32.3564,32.5961,32.116699,32.212601,5475634
"2011-01-14",32.126301,32.1647,31.589399,31.761999,8435228
"2011-01-18",31.7332,31.8291,31.3881,31.4648,6819961
"2011-01-19",31.503201,31.5319,30.9855,31.062099,9978654
"2011-01-20",31.0909,31.2731,30.966299,31.0334,7628757
"2011-01-21",31.2635,31.560699,31.052601,31.4361,6816064
"2011-01-24",31.071699,31.5128,31.062099,31.397699,4678069
"2011-01-25",31.2827,31.589399,31.004601,31.1772,9507935
"2011-01-26",31.320999,31.320999,30.879999,30.966299,7844375
"2011-01-27",31.081301,31.253099,30.9279,30.975901,6866497
"2011-01-28",30.9279,31.081301,30.2952,30.4102,8742545
"2011-01-31",30.563601,31.071699,30.1418,30.1514,11372759
"2011-02-01",30.3815,31.0334,30.3431,30.975901,10967265
"2011-02-02",31.608601,33.698601,31.1964,33.6507,27452835
"2011-02-03",33.276798,34.734001,33.257599,34.542301,18272219
"2011-02-04",34.484699,34.609402,34.0821,34.436798,7619431
"2011-02-07",34.580601,34.921001,34.379299,34.618999,10812235
"2011-02-08",34.609402,35.002399,34.456001,34.896999,7274705
"2011-02-09",34.7244,35.510601,34.456001,35.405102,10417235
"2011-02-10",35.146301,35.2901,34.743599,34.868198,7343395
"2011-02-11",34.676498,35.313999,34.628601,35.0312,6198561
"2011-02-14",34.695702,35.2229,34.695702,34.753201,8451253
"2011-02-15",34.714802,35.548901,34.4464,35.174999,9436262
"2011-02-16",35.213402,35.798199,35.184601,35.7598,8535211
"2011-02-17",35.491402,36.1721,35.491402,36.1241,8227991
"2011-02-18",36.056999,36.6227,35.769402,36.6035,12941851
"2011-02-22",35.4818,36.382999,35.4818,36.143299,11392681
"2011-02-23",36.0187,36.229599,35.750198,35.961201,12769401
"2011-02-24",35.596802,35.989899,35.433899,35.874901,10624426
"2011-02-25",35.989899,36.421299,35.874901,36.334999,8000842
"2011-02-28",36.3638,36.756901,36.2584,36.6227,9980562
"2011-03-01",36.709,36.756901,35.980301,36.0378,11695479
"2011-03-02",35.865299,36.105,35.500999,35.702301,9467372
"2011-03-03",35.9324,36.4884,35.884499,36.354198,9111673
"2011-03-04",36.2584,36.3255,35.4147,35.711899,12426742
"2011-03-07",35.7598,35.922798,35.0839,35.261299,8873440
"2011-03-08",34.973701,35.2038,34.570999,34.9258,12084293
"2011-03-09",34.9258,35.3284,34.8395,35.021599,7419135
"2011-03-10",34.7724,34.7724,34.197102,34.216301,10755369
"2011-03-11",34.2355,35.174999,34.110901,34.829899,7934788
"2011-03-14",34.4272,34.887402,34.336102,34.781898,9217282
"2011-03-15",33.9575,34.570999,33.8232,34.312199,8002367
"2011-03-16",34.043701,34.101299,33.343899,33.583599,12959284
"2011-03-17",34.024601,34.158798,33.574001,33.621899,6263598
"2011-03-18",34.062901,34.110901,33.228802,33.2864,11192846
"2011-03-21",33.698601,34.062901,33.516399,33.9958,7158505
"2011-03-22",33.919102,34.110901,33.372601,33.420601,10182506
"2011-03-23",33.362999,34.264198,33.1138,34.110901,9417691
"2011-03-24",34.2547,34.350498,34.091702,34.158798,5892774
"2011-03-25",34.158798,34.3218,33.7729,33.8424,8378834
"2011-03-28",33.8424,34.014999,33.5452,33.5644,6048106
"2011-03-29",33.621899,33.765701,33.420601,33.526001,7036222
"2011-03-30",33.679401,34.249901,33.554798,34.139599,7676294
"2011-03-31",33.9575,34.484699,33.890301,34.225899,7461369
"2011-04-01",34.264198,34.5518,33.966999,34.062901,8131471
"2011-04-04",34.2355,34.312199,33.880798,34.120399,5445370
"2011-04-05",34.158798,34.7244,34.110901,34.456001,6374456
"2011-04-06",34.456001,34.916199,34.456001,34.743599,7158485
"2011-04-07",34.628601,34.657299,34.014999,34.178001,6838170
"2011-04-08",34.4081,34.4272,33.852001,34.005402,5913295
"2011-04-11",33.9575,34.130001,33.516399,33.698601,4763562
"2011-04-12",33.526001,34.139599,33.401402,33.986198,6553366
"2011-04-13",34.053299,34.302601,33.9575,34.1684,7874942
"2011-04-14",33.9575,34.206699,33.5452,34.1492,9245994
"2011-04-15",34.062901,34.647701,33.9575,34.561401,8862911
"2011-04-18",34.245098,34.245098,33.487701,34.091702,9388480
"2011-04-19",34.130001,34.216301,33.919102,34.120399,5940167
"2011-04-20",34.484699,34.9258,34.369701,34.590199,10089899
"2011-04-21",34.743599,35.021599,34.388901,35.002399,7198016
"2011-04-25",34.916199,35.1175,34.7724,34.983299,4628476
"2011-04-26",35.0504,35.491402,34.973701,35.366699,5397702
"2011-04-27",35.357201,35.357201,34.973701,35.251701,5776910
"2011-04-28",35.270901,35.750198,35.251701,35.692699,4747068
"2011-04-29",35.817299,36.5364,35.711899,36.2967,12263700
"2011-05-02",36.459702,37.025299,36.2775,36.2775,8183297
"2011-05-03",36.1241,36.498001,35.788601,36.1721,8961104
"2011-05-04",35.711899,35.903599,34.570999,34.983299,15289601
"2011-05-05",34.973701,34.992901,34.2738,34.523102,9031475
"2011-05-06",34.944901,35.2901,34.695702,34.753201,6239817
"2011-05-09",34.6861,34.7915,34.388901,34.5998,4797979
"2011-05-10",34.6381,35.002399,34.5998,34.848999,4683688
"2011-05-11",34.666901,34.666901,34.110901,34.2547,6982721
"2011-05-12",34.225899,34.848999,34.1875,34.734001,6183466
"2011-05-13",34.753201,35.012001,34.379299,34.503899,5538981
"2011-05-16",34.3218,34.388901,33.688999,33.7561,7085801
"2011-05-17",33.688999,34.4081,33.641102,34.350498,8148848
"2011-05-18",34.369701,35.357201,34.3601,35.251701,7928645
"2011-05-19",35.3284,35.472198,35.035999,35.366699,6654599
"2011-05-20",35.318802,35.692699,35.040798,35.270901,6429346
"2011-05-23",34.810699,34.887402,34.494301,34.657299,5153572
"2011-05-24",34.7052,34.762798,34.216301,34.2547,6548972
"2011-05-25",34.0821,34.5662,33.976601,34.3409,8526969
"2011-05-26",34.024601,34.4272,33.871201,34.216301,4673523
"2011-05-27",34.417599,34.734001,34.292999,34.628601,5127942
"2011-05-31",34.858601,35.079102,34.542301,34.9258,6007199
"2011-06-01",34.7724,34.848999,33.861599,33.890301,10232472
"2011-06-02",33.832802,34.436798,33.727402,34.2355,9475426
"2011-06-03",33.8041,33.9622,33.535599,33.7178,9992340
"2011-06-06",33.660301,33.8424,33.497299,33.660301,6510133
"2011-06-07",33.8041,34.005402,33.372601,33.382198,11010090
"2011-06-08",33.276798,33.688999,33.132999,33.401402,6929930
"2011-06-09",33.4398,33.784901,33.2192,33.765701,7616384
"2011-06-10",33.5452,33.6507,33.132999,33.2001,5622266
"2011-06-13",33.295898,33.6315,33.2001,33.209702,7077780
"2011-06-14",33.4398,33.765701,33.324699,33.593102,7996368
"2011-06-15",33.257599,33.5452,32.9412,33.190498,7347031
"2011-06-16",33.2672,33.315102,32.9604,33.171299,8188797
"2011-06-17",33.468498,33.9814,33.401402,33.679401,9846548
"2011-06-20",33.535599,34.0821,33.497299,33.880798,6080348
"2011-06-21",33.986198,34.6381,33.9095,34.264198,8408781
"2011-06-22",34.101299,34.283401,33.9958,34.005402,5858469
"2011-06-23",33.037102,33.727402,32.816601,33.708199,9697973
"2011-06-24",33.660301,33.775299,33.0275,33.037102,11239640
"2011-06-27",33.094601,33.6604,33.0275,33.4781,6884970
"2011-06-28",33.660301,34.292999,33.487701,34.245098,8309501
"2011-06-29",34.4081,34.753201,34.216301,34.609402,8068717
"2011-06-30",34.647701,34.983299,34.436798,34.868198,7399286
"2011-07-01",34.896999,35.500999,34.801102,35.3955,6443300
"2011-07-05",35.251701,35.6064,35.0504,35.357201,5052199
"2011-07-06",35.251701,35.338001,35.022598,35.127102,5199346
"2011-07-07",35.4147,35.7215,35.347599,35.529701,6256262
"2011-07-08",35.088699,35.433899,34.734001,35.127102,6923853
"2011-07-11",34.628601,34.887402,34.264198,34.4464,6505314
"2011-07-12",34.302601,34.561401,33.9095,33.938301,8146544
"2011-07-13",34.005402,34.623901,34.005402,34.331299,7741408
"2011-07-14",34.2738,34.647701,34.053299,34.283401,8866288
"2011-07-15",34.5327,34.714802,33.813599,34.158798,7835956
"2011-07-18",33.966999,34.005402,33.2192,33.362999,8406548
"2011-07-19",33.756001,34.211498,33.526001,33.986198,6672423
"2011-07-20",34.0341,34.2738,33.871201,33.9958,4419183
"2011-07-21",34.264198,35.060001,34.2547,34.820301,8488303
"2011-07-22",34.8778,35.232498,34.781898,35.184601,4420072
"2011-07-25",34.5327,35.338001,34.5327,35.184601,6920534
"2011-07-26",35.2229,35.510601,34.868198,35.174999,5911556
"2011-07-27",34.935299,35.146301,34.676498,34.753201,5760419
"2011-07-28",34.666901,34.781898,34.178001,34.283401,5489623
"2011-07-29",34.062901,34.475201,33.698601,33.708199,8663577
"2011-08-01",33.919102,33.986198,33.084999,33.6315,11234688
"2011-08-02",33.257599,33.593102,32.5961,32.5961,14960193
"2011-08-03",32.289299,32.289299,31.004601,32.1838,19795101
"2011-08-04",31.685301,31.7908,30.6068,30.6978,11395474
"2011-08-05",31.052601,31.1101,29.7295,30.429399,13663283
"2011-08-08",29.6241,30.0268,28.607901,28.6558,18044787
"2011-08-09",28.9146,29.2502,27.562901,29.221399,23113655
"2011-08-10",28.6558,28.7421,27.735399,27.8696,19516266
"2011-08-11",27.9272,28.799601,27.4095,28.502399,19050202
"2011-08-12",28.607901,29.039301,28.4161,28.607901,10949451
"2011-08-15",28.8475,29.135201,28.6366,29.0776,10881563
"2011-08-16",28.6654,29.3365,28.5408,29.125601,8487573
"2011-08-17",29.317301,29.5474,28.7708,29.2118,7477758
"2011-08-18",28.339399,28.3682,27.1698,27.3999,15861500
"2011-08-19",27.035601,27.9272,26.680901,26.747999,11942971
"2011-08-22",27.3232,27.503599,26.4795,26.594601,9529541
"2011-08-23",26.690399,27.6971,26.508301,27.6875,15119178
"2011-08-24",27.620399,28.694099,27.510099,28.607901,12308300
"2011-08-25",28.6175,29.029699,27.917601,28.003901,11579137
"2011-08-26",27.8696,28.8955,27.371099,28.684601,11788066
"2011-08-29",28.8955,29.8638,28.799601,29.7391,11498250
"2011-08-30",29.6049,30.2472,29.4324,29.9692,9716804
"2011-08-31",30.2281,30.630699,30.084299,30.352699,10657720
"2011-09-01",30.362301,30.7458,29.911699,30.007601,7834392
"2011-09-02",29.393999,29.6532,29.2502,29.3365,8559345
"2011-09-06",28.435301,28.790001,28.0518,28.751699,7950009
"2011-09-07",29.2981,29.719999,29.125601,29.4515,11461690
"2011-09-08",29.3269,29.5762,28.5695,28.607901,11228409
"2011-09-09",28.703699,28.703699,27.562901,27.6971,11937085
"2011-09-12",27.457399,28.061399,27.3855,27.994301,9522781
"2011-09-13",27.9655,28.3969,27.792999,28.2244,7167869
"2011-09-14",28.3298,29.0776,27.994301,28.674999,10155144
"2011-09-15",28.952999,29.8062,28.8188,29.6145,11378385
"2011-09-16",29.7104,29.930901,29.221399,29.681601,13419424
"2011-09-19",29.192699,29.6912,29.0968,29.4995,5806728
"2011-09-20",29.681601,30.477301,29.4324,29.930901,10628099
"2011-09-21",29.8734,29.911699,28.7421,28.751699,7981274
"2011-09-22",27.505301,28.2915,27.088301,27.716299,14296377
"2011-09-23",27.6492,28.8715,27.5149,28.6558,10057114
"2011-09-26",28.962601,29.681601,28.435301,29.480301,10510366
"2011-09-27",30.160999,31.0334,30.074699,30.4102,13904796
"2011-09-28",30.515699,30.870399,29.4228,29.5091,12500648
"2011-09-29",30.0459,30.2952,29.015301,29.4324,9690268
"2011-09-30",29.048901,29.3125,28.684601,28.7325,10464393
"2011-10-03",28.627001,28.8188,27.745001,27.7642,11005366
"2011-10-04",27.3328,28.876301,27.2561,28.8092,10696009
"2011-10-05",28.9146,29.7391,28.6654,29.662399,9811743
"2011-10-06",29.489901,30.0459,29.1831,29.997999,6633697
"2011-10-07",30.2281,30.285601,29.489901,29.5762,9922546
"2011-10-10",30.0459,30.8081,29.9692,30.803301,7912545
"2011-10-11",30.5924,31.3402,30.5924,31.1005,6230841
"2011-10-12",31.2731,31.9538,31.2155,31.5511,6695316
"2011-10-13",31.2251,31.8675,31.2155,31.6182,5006549
"2011-10-14",32.0592,32.260502,31.6182,32.1455,7094052
"2011-10-17",31.9058,32.097599,31.503201,31.608601,7001227
"2011-10-18",31.579901,32.605701,31.2827,32.366001,8284485
"2011-10-19",32.298901,32.672798,31.8771,32.068802,6990588
"2011-10-20",32.0592,32.385201,31.6182,32.193401,7095152
"2011-10-21",32.5481,33.343899,32.461899,33.334301,9240013
"2011-10-24",33.075401,33.506901,33.037102,33.468498,8059188
"2011-10-25",33.372601,33.372601,32.519402,32.605701,7841244
"2011-10-26",32.9604,33.4398,32.452301,33.209702,7629313
"2011-10-27",34.005402,34.5135,33.497299,33.880798,10077876
"2011-10-28",34.091702,34.2355,33.6507,34.005402,8158830
"2011-10-31",33.4781,34.163601,33.468498,33.5452,7164907
"2011-11-01",32.567299,33.084999,32.279701,32.442699,10182828
"2011-11-02",33.161701,33.171299,31.244301,32.1838,17939276
"2011-11-03",32.567299,33.075401,31.752399,32.979599,8021897
"2011-11-04",32.7015,33.104198,32.615299,33.017899,8302632
"2011-11-07",33.0658,33.602699,32.826199,33.4781,8141311
"2011-11-08",33.468498,33.919102,33.2001,33.8232,9554343
"2011-11-09",33.171299,33.171299,32.116699,32.346802,9655262
"2011-11-10",32.615299,32.8358,32.155102,32.7687,8121961
"2011-11-11",33.248001,33.899899,33.171299,33.7561,7076303
"2011-11-14",33.468498,33.526001,32.998699,33.190498,4704203
"2011-11-15",33.123402,33.621899,32.7687,33.324699,6314315
"2011-11-16",32.970001,33.343899,32.5098,32.5769,7057681
"2011-11-17",32.5961,32.7015,31.7141,31.944201,7834111
"2011-11-18",32.202999,32.394798,31.9154,32.222198,5456365
"2011-11-21",31.7332,32.0592,31.320999,31.8099,6392809
"2011-11-22",31.7812,31.7812,31.244301,31.3785,7416574
"2011-11-23",31.0909,31.1772,30.7745,30.8417,5542544
"2011-11-25",30.889601,31.608601,30.7649,31.0238,3156801
"2011-11-28",31.7812,32.135899,31.6422,31.934601,9118663
"2011-11-29",32.107201,32.202999,31.8675,32.001701,6549772
"2011-11-30",32.864498,33.401402,32.720699,33.382198,8649411
"2011-12-01",33.2192,33.362999,32.653599,32.797401,6270546
"2011-12-02",33.094601,33.315102,32.9412,32.989201,6997831
"2011-12-05",33.487701,33.813599,32.9604,33.142601,6233156
"2011-12-06",33.180901,33.660301,33.0467,33.2864,8355571
"2011-12-07",33.2192,33.641102,32.672798,33.4398,8115569
"2011-12-08",33.1521,33.372601,32.404301,32.528999,6158586
